kecamatan,kelurahan,lokasi,kategori,latitude,longitude,status_akurasi
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN IR. H. DJUANDA,MEDIAN JALAN,-6.886323431234,107.613598895332,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN TAMANSARI,MEDIAN JALAN,-6.893385707816,107.608383289929,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN JALUR GELAP NYAWANG,MEDIAN JALAN,-6.894815639386,107.610266262979,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,BAK BUNGA JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,DAGO,RW 03,TAMAN BUDAYA,-6.8749673,107.616122,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SANGKURIANG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SUMUR BANDUNG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN DAYANG SUMBI/TAMANSARI,TAMAN KOTA,-6.8878,107.6104,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN EKS SPBU CIKAPAYANG,TAMAN KOTA,-6.898573519309,107.611061574417,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN GANESHA,TAMAN LINGKUNGAN PERKANTORAN DAN GEDUNG KOMERSIAL,-6.893718,107.61047,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN HEWAN,TAMAN LINGKUNGAN PERUMAHAN DAN PERMUKIMAN,-6.891737,107.60961,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,LAPANG LEBAK SILIWANGI,TAMAN WISATA ALAM,-6.891737,107.60961,Akurat (ArcGIS)
COBLONG,DAGO,RW 12,TANI KOTA,-6.8749673,107.616122,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JEMBATAN PASUPATI,BAK BUNGA JALAN PASUPATI,-6.898973915241,107.612484297883,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN BABAKAN SILIWANGI,HUTAN KOTA,-6.8862,107.6113,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,KEBUN BINATANG,KEBUN BINATANG,-6.894442336866,107.608216306362,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,JALUR DAGO,MEDIAN JALAN,-6.894197972363,107.613023839877,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,BAK BUNGA BBK. SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,JALUR SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN GELAP NYAWANG,MEDIAN JALAN,-6.894815639386,107.610266262979,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TM. PULAU JL. TAMANSARI-SUMUR BANDUNG,MEDIAN JALAN,-6.893385707816,107.608383289929,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN IR. H. DJUANDA,MEDIAN JALAN,-6.886323431234,107.613598895332,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN TAMANSARI,MEDIAN JALAN,-6.893385707816,107.608383289929,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN JALUR GELAP NYAWANG,MEDIAN JALAN,-6.894815639386,107.610266262979,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,BAK BUNGA JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. SAMYUDO RWÃÂ  07,TAMAN,-6.899089018883,107.60374498797,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. CIPAGANTI,TAMAN,-6.888792150615,107.602296894793,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. JAPATI,TAMAN JAPATI,-6.897638688424,107.619627056918,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SANGKURIANG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SUMUR BANDUNG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN DAYANG SUMBI/TAMANSARI,TAMAN KOTA,-6.8878,107.6104,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN EKS SPBU CIKAPAYANG,TAMAN KOTA,-6.898573519309,107.611061574417,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. TIKUKUR,TAMAN LAPANG TIKUKUR,-6.897166921354,107.621125459226,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN GANESHA,TAMAN LINGKUNGAN PERKANTORAN DAN GEDUNG KOMERSIAL,-6.893718,107.61047,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN HEWAN,TAMAN LINGKUNGAN PERUMAHAN DAN PERMUKIMAN,-6.891737,107.60961,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. MERAK,TAMAN MERAK,-6.89823273379,107.620265088505,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. SADANG SERANG,TAMAN PERUMNAS,-6.891188924382,107.625649627139,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. GELATIK,TAMAN RW 04 KEL. SADANG SERANG,-6.8931,107.624844,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. SURAPATI,TAMAN SURAPATI,-6.899224793199,107.621803050666,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. PUTER - DEDERUK - TIKUKUR - PUYUH,TAMAN TILIL,-6.898358176574,107.622344718086,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. TITIRAN,TAMAN TITIRAN,-6.896177258299,107.619813033286,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,LAPANG LEBAK SILIWANGI,TAMAN WISATA ALAM,-6.891737,107.60961,Akurat (ArcGIS)
COBLONG,DAGO,RW 12,TANI KOTA,-6.8749673,107.616122,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JEMBATAN PASUPATI,BAK BUNGA JALAN PASUPATI,-6.898973915241,107.612484297883,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN BABAKAN SILIWANGI,HUTAN KOTA,-6.8862,107.6113,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,KEBUN BINATANG,KEBUN BINATANG,-6.894442336866,107.608216306362,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,JALUR DAGO,MEDIAN JALAN,-6.894197972363,107.613023839877,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,BAK BUNGA BBK. SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,JALUR SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN GELAP NYAWANG,MEDIAN JALAN,-6.894815639386,107.610266262979,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,"TM. PULAU JL. TAMANSARI-SUMUR
  BANDUNG",MEDIAN JALAN,-6.893385707816,107.608383289929,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN IR. H. DJUANDA,MEDIAN JALAN,-6.886323431234,107.613598895332,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN TAMANSARI,MEDIAN JALAN,-6.893385707816,107.608383289929,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN JALUR GELAP NYAWANG,MEDIAN JALAN,-6.894815639386,107.610266262979,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,BAK BUNGA JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,LEBAK GEDE,NIHIL,NIHIL,-6.891369,107.61706,Akurat (ArcGIS)
COBLONG,SEKELOA,NIHIL,NIHIL,-6.88718,107.620859,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. SAMYUDO RWÃÂ 07,TAMAN,-6.899089018883,107.60374498797,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. CIPAGANTI,TAMAN,-6.888792150615,107.602296894793,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. JAPATI,TAMAN JAPATI,-6.897638688424,107.619627056918,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SANGKURIANG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SUMUR BANDUNG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN DAYANG SUMBI/TAMANSARI,TAMAN KOTA,-6.8878,107.6104,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN EKS SPBU CIKAPAYANG,TAMAN KOTA,-6.898573519309,107.611061574417,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. TIKUKUR,TAMAN LAPANG TIKUKUR,-6.897166921354,107.621125459226,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN GANESHA,TAMAN LINGKUNGAN PERKANTORAN DAN GEDUNG KOMERSIAL,-6.893718,107.61047,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN HEWAN,TAMAN LINGKUNGAN PERUMAHAN DAN PERMUKIMAN,-6.891737,107.60961,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. MERAK,TAMAN MERAK,-6.89823273379,107.620265088505,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. SADANG SERANG,TAMAN PERUMNAS,-6.891188924382,107.625649627139,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. GELATIK,TAMAN RW 04 KEL. SADANG SERANG,-6.8931,107.624844,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. SURAPATI,TAMAN SURAPATI,-6.899224793199,107.621803050666,Akurat (ArcGIS)
COBLONG,SADANG SERANG,"JL. PUTER, DEDERUK, TIKUKUR, PUYUH",TAMAN TILIL,-6.898358176574,107.622344718086,Akurat (ArcGIS)
COBLONG,SADANG SERANG,JL. TITIRAN,TAMAN TITIRAN,-6.896177258299,107.619813033286,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,LAPANG LEBAK SILIWANGI,TAMAN WISATA ALAM,-6.891737,107.60961,Akurat (ArcGIS)
COBLONG,DAGO,RW 12,TANI KOTA,-6.8749673,107.616122,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. SAMYUDO RWÃÂ 07,TAMAN,-6.899089018883,107.60374498797,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. CIPAGANTI,TAMAN,-6.888792150615,107.602296894793,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. SAMYUDO RWÃÂ 07,TAMAN,-6.899089018883,107.60374498797,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. CIPAGANTI,TAMAN,-6.888792150615,107.602296894793,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN BABAKAN SILIWANGI,HUTAN KOTA,-6.8862,107.6113,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,KEBUN BINATANG,KEBUN BINATANG,-6.894442336866,107.608216306362,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,JALUR DAGO,MEDIAN JALAN,-6.894197972363,107.613023839877,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,BAK BUNGA BBK. SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,JALUR SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN GELAP NYAWANG,MEDIAN JALAN,-6.894815639386,107.610266262979,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TM. PULAU JL. TAMANSARI-SUMUR BANDUNG,MEDIAN JALAN,-6.893385707816,107.608383289929,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI,MEDIAN JALAN,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN IR. H. DJUANDA,MEDIAN JALAN,-6.886323431234,107.613598895332,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN TAMANSARI,MEDIAN JALAN,-6.893385707816,107.608383289929,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN JALUR GELAP NYAWANG,MEDIAN JALAN,-6.894815639386,107.610266262979,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,BAK BUNGA JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN PULAU JALAN PASUPATI,MEDIAN JALAN,-6.898713614115,107.611061160541,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. SAMYUDO RWÃÂ 07,TAMAN,-6.899089018883,107.60374498797,Akurat (ArcGIS)
COBLONG,CIPAGANTI,JL. CIPAGANTI,TAMAN,-6.888792150615,107.602296894793,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SANGKURIANG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN SILIWANGI/SUMUR BANDUNG,TAMAN KOTA,-6.8848176343,107.611350632434,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN DAYANG SUMBI/TAMANSARI,TAMAN KOTA,-6.8878,107.6104,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN EKS SPBU CIKAPAYANG,TAMAN KOTA,-6.898573519309,107.611061574417,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN GANESHA,TAMAN LINGKUNGAN PERKANTORAN DAN GEDUNG KOMERSIAL,-6.893718,107.61047,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,TAMAN HEWAN,TAMAN LINGKUNGAN PERUMAHAN DAN PERMUKIMAN,-6.891737,107.60961,Akurat (ArcGIS)
COBLONG,LEBAK SILIWANGI,LAPANG LEBAK SILIWANGI,TAMAN WISATA ALAM,-6.891737,107.60961,Akurat (ArcGIS)
CIBEUNYING KALER,CIHAUR GEULIS,TAMAN KAMPUNG SABLON,TAMAN  RW,-6.90224,107.63086,Akurat (ArcGIS)
CIBEUNYING KALER,CIHAUR GEULIS,TAMAN PANINEUNGAN,TAMAN  RW,-6.90224,107.63086,Akurat (ArcGIS)
CIBEUNYING KALER,CIHAUR GEULIS,RW 04 TAMAN BEJO,TAMAN  RW,-6.90224,107.63086,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN LANSIA,TAMAN  RW,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,RW 05 TAMAN GAGAK,TAMAN  RW,-6.895553951226,107.626926058794,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,RW 08 TAMAN BEJO,TAMAN  RW,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,RW 07 TAMAN KUNANG-KUNANG,TAMAN  RW,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN BALAI RW 02,TAMAN  RW,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,RW 02 TAMAN BEJO,TAMAN  RW,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,RW 06 TAMAN BEJO,TAMAN  RW,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,RW 07 TAMAN BEJO,TAMAN  RW,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,TAMAN EX-TPS DAGO,TAMAN  RW,-6.87929,107.629557,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,TAMAN KOMPLEK UNPAD,TAMAN  RW,-6.8785,107.6262,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,RW 14 TAMAN SATGAS CITARUM HARUM,TAMAN  RW,-6.87929,107.629557,Akurat (ArcGIS)
CIBEUNYING KALER,CIHAUR GEULIS,TAMAN PANINEUNGAN,"TERBUKA UMUM (DIKELOLA OLEH
  PETUGAS DLHK)",-6.90224,107.63086,Akurat (ArcGIS)
CIBEUNYING KALER,CIHAUR GEULIS,SURAPATI,TERBUKA UMUM,-6.899376183341,107.626768577244,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN LANSIA  RW 09,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN BERMAIN ANAK RW 09,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN YAMAHA RW 05,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN RW 11,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN SIDOLUHUR RW 07,TAMAN PUBLIK,-6.893830251365,107.632667477072,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN PECAH KOPI RW 07,TAMAN PUBLIK,-6.895614060799,107.633270519198,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN SURAPATI RW 09,TAMAN PUBLIK,-6.899878144981,107.629181540524,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SIMPANG PAHLAWAN,TAMAN PUBLIK,-6.895818405502,107.634796576567,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SEGITIGA,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN MINANG,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN NEGLASARI,TAMAN PUBLIK,-6.895914774955,107.642374399282,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN KITRI,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN PERAHU,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN ASH-SHOFA,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN CIKUTRA BARU XII,TAMAN PUBLIK,-6.896235094034,107.638885631906,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN BENGKUNG,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SEGITIGA II (BARU),TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN UMPAK,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN KUNANG-KUNANG,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN MILENIAL,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN AIR BERSIH,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TERAS CIDURIAN I,TAMAN PUBLIK,-6.8915987,107.6400068,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TERAS CIDURIAN II,TAMAN PUBLIK,-6.8915987,107.6400068,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. RANCAKENDAL RW 05,TAMAN KOMPLEK UNPAD,-6.873834946294,107.627854611835,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. PARASITOLOGI RW 07,TAMAN SEKE GENJER,-6.882144998238,107.625117016782,Akurat (ArcGIS)
CIBEUNYING KALER,CIHAUR GEULIS,JL. SURAPATI,RTH,-6.899376183341,107.626768577244,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN LANSIA  RW 09,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN BERMAIN ANAK RW 09,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN YAMAHA RW 05,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN RW 11,TAMAN PUBLIK,-6.895896,107.629681,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN SIDOLUHUR RW 07,TAMAN PUBLIK,-6.893830251365,107.632667477072,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN PECAH KOPI RW 07,TAMAN PUBLIK,-6.895614060799,107.633270519198,Akurat (ArcGIS)
CIBEUNYING KALER,SUKALUYU,TAMAN SURAPATI RW 09,TAMAN PUBLIK,-6.899878144981,107.629181540524,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SIMPANG PAHLAWAN,TAMAN PUBLIK,-6.895818405502,107.634796576567,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SEGITIGA,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN MINANG,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN NEGLASARI,TAMAN PUBLIK,-6.895914774955,107.642374399282,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN KITRI,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN PERAHU,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN ASH-SHOFA,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN CIKUTRA BARU XII,TAMAN PUBLIK,-6.896235094034,107.638885631906,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN BENGKUNG,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SEGITIGA II (BARU),TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN UMPAK,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,AREA BURUAN SAE (LAPANG VOLLY),TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN MILENIAL,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN AIR BERSIH,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TERAS CIDURIAN I,TAMAN PUBLIK,-6.8915987,107.6400068,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TERAS CIDURIAN II,TAMAN PUBLIK,-6.8915987,107.6400068,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TERAS CIDURIAN III,TAMAN PUBLIK,-6.8915987,107.6400068,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TERAS CIDURIAN IV,TAMAN PUBLIK,-6.8915987,107.6400068,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. RANCAKENDAL RW 05,TAMAN KOMPLEK UNPAD,-6.873834946294,107.627854611835,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. PARASITOLOGI RW 07,TAMAN SEKE GENJER,-6.882144998238,107.625117016782,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. CIGADUNG RAYA BARAT RW 02,GOLF,-6.866537029719,107.625460931261,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. RANCAKENDAL RW 05,LAPANGAN KOMPLEK UNPAD,-6.873834946294,107.627854611835,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. CIGADUNG WETAN RW 05,LAPANG BULU TANGKIS,-6.879697006228,107.62846144837,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,"JL. TERUSAN CIGADUNG PESANTREN
  RW 06",LAPANG VOLLY,-6.881745647249,107.627648236949,Akurat (ArcGIS)
CIBEUNYING KALER,CIGADUNG,JL. CIGADUNG SELATAN RW 08,GOR KECAMATAN,-6.883902251874,107.627307815313,Akurat (ArcGIS)
CIBEUNYING KALER,CIHAUR GEULIS,JL. SURAPATI,RTH,-6.899376183341,107.626768577244,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SIMPANG PAHLAWAN,TAMAN PUBLIK,-6.895818405502,107.634796576567,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN SEGITIGA,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN MINANG,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN NEGLASARI,TAMAN PUBLIK,-6.895914774955,107.642374399282,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN KITRI,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN PERAHU,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
CIBEUNYING KALER,NEGLASARI,TAMAN ASH-SHOFA,TAMAN PUBLIK,-6.893815,107.63901,Akurat (ArcGIS)
